FacilityNumber_receiving,FIPS_1,POPULATION_2020
1411970,45083021805,2751
1411647,49039972101,4575
1411985,49049010107,5765
11568,48203020106,3854
1411569,42017980000,0
1411946,08001015000,3112
1411711,,
1411601,37083931000,3059
1411939,47093005202,4075
1411677,47025970500,2721
1411592,01101003000,1904
1411710,,
1411567,23001010700,3102
1411743,04013116800,2559
1411642,12031017200,2662
1411952,51067020400,5271
1411994,39085204200,4332
1411938,55025011301,7366
1411954,,
1412097,,
1411747,20103071600,2948
1411725,01055001700,1504
1411731,48061012700,5382
1412050,25027725100,4735
1411578,53033029206,4582
1411793,48201240707,6501
1411861,36075021601,2441
1412008,18109510102,4860
1412031,18091041700,3411
1411511,29077002200,4595
3260,53007960803,3681
20402,17111871311,4786
1412000,15003007400,7651
1411863,47065002300,1546
1411856,55003950800,3348
1411755,55025002100,4761
1411678,27153790700,4038
1411458,27153790500,2514
1411459,27153790300,3188
1411775,27153790500,2514
1411717,27153790500,2514
1411697,27153790300,3188
1411708,27153790300,3188
1411633,12071040131,1339
1411860,34003052200,6421
17018,13189950300,3048
1411828,09013530301,5532
4562,27061480803,1743
1411967,39059977400,3629
1411585,37147000800,3074
1411878,25027752101,5647
1005963,08043978100,4436
1411862,13129970602,3751
1411884,26163566700,3977
1411724,35001004001,5316
1411772,29087960300,1680
1411791,19027960100,3801
1411679,36103159106,6120
1411701,19027960100,3801
1411560,38065961200,1877
1412004,38055960800,4180
1411473,12031017400,2825
1411958,20009971801,4796
1411550,36029008400,2385
1411491,01033020902,3712
1411554,,
1411921,02090000500,2467
1411997,,
1411713,45007011800,4038
1411588,28007060600,3401
23811,47065002300,1546
1411523,24001000200,4097
1411931,01115040401,5078
1411771,29087960300,1680
1411903,12083001900,2585
1411544,26163524600,1401
1411468,48201343700,3860
1411739,48355005604,2997
1411656,42003523100,3805
1411645,37035010700,2651
1411652,47033961300,2154
1411615,48303010700,3759
1411965,36069050101,3298
1411768,54039010400,1509
1411782,42021011800,3938
1411662,42021011800,3938
1411692,42071010400,5046
1411816,19127950400,3004
1411738,32007951401,4377
1411908,34039030600,3730
1411540,09009175400,4444
1412098,48201342500,6240
1411792,18097342200,5454
1412012,48201551501,4129
1411984,39153507202,3436
1411698,24003706500,5511
1411450,45045003303,5732
1411659,12089050307,5322
1411744,34025810201,6325
11281,24017851200,4675
1412059,42071014604,4118
1412048,42071014603,3883
1412057,24015030700,5345
1411741,01083021101,3408
1411991,29215480401,3816
1411675,34015501103,5513
1412092,39137030200,5619
1411756,27067780100,2639
1411760,37057061704,3767
1411651,06071007202,3027
1411803,20173005900,4497
1411446,06073020313,3012
1411826,13087970200,2749
1412093,,
1411783,47065002000,2229
1411586,36025970700,2251
1411838,21083020100,4050
1411773,06037271300,4779
1411534,42007605700,2620
1411632,56007967700,3939
1411824,47157022026,2304
1411982,51153901409,8502
1411673,45059920104,3431
1411581,01033020705,1388
1411635,39153506800,2196
6755,31119961100,1850
1411877,08031003501,3238
603,24003740603,2785
1411598,,
1411909,06065040101,4304
1411786,06019001100,3185
1412007,40027202501,4666
1411740,37063001001,3879
1411866,38017000300,5239
1412067,01097005800,4554
1411464,,
1411454,29047021704,3322
1411636,26021002500,2378
1411785,42069111200,6657
1412002,27123031900,3169
1411836,04013110501,4685
1412055,31109010100,7176
1411971,,
1411961,37057060800,4363
1411949,18039001302,3740
1411466,12057013604,1215
1411442,48201211700,3732
1411851,48201542902,27220
1207275,40079040601,3333
1411872,29021001700,4308
1411703,48465950501,2392
1412026,48473680201,5454
1412041,54049020100,1051
1411746,06037901300,2011
1411956,01095030204,1823
1411445,48257050500,5524
1411561,53033031704,6201
1411873,01081040502,4536
1411654,42129807600,2370
1411451,37119004304,3878
1411657,36043011400,4355
1411498,40109107001,5918
1411781,48157673402,8037
1411470,48473680202,5690
1412009,53035091302,5905
1411865,13089021310,4272
1411874,13089023442,3946
1411834,12095016803,2860
1411763,25013813500,4966
15768,12099000211,3962
1411607,54003972002,3814
1411667,39153506800,2196
1411897,05029950500,2613
1411449,45085001903,4294
1411604,18153050102,2584
1411749,28065950101,1898
1411841,42095016902,3534
1411546,19035080400,2060
1411825,26069000700,2736
1411577,48441013200,1962
1411924,36029009200,4570
1411499,37045950101,5060
1411850,48439113956,5121
1411707,06111007800,4403
1411515,18147953100,2839
1412045,18153050102,2584
1411750,08123001700,5049
1411721,56037970903,2582
1412076,,
1411591,39141955802,3893
1412090,51013980100,12
1411722,21217920402,3900
1412040,,
1412033,,
1412066,55015020200,3840
1411691,39113001801,2449
1411579,48013960102,3771
1411940,06107002402,5182
1411960,28141950401,3314
20232,26163986501,0
1411818,,
1411917,,
1412018,17031251000,1075
1412056,,
1411620,24025303501,7526
1411888,34023001004,2336
1411833,39035131105,3968
1411687,09007560200,3595
1411558,55087013200,3807
1411495,47157005000,1021
1412044,,
7495,18141000302,2641
1411568,36091060703,3119
1411455,39049002520,2784
1411899,39089759101,4665
1411518,29510109700,1644
1411712,37069060302,2647
1411541,42069110900,3057
1411611,27145010403,3100
1411959,21227010200,3524
1411733,22055001425,4898
1412061,,
1411715,01103005101,5146
1411829,51193010200,3642
1411882,39035124600,3963
1411823,,
1411443,48309001700,6087
1411977,42101038100,753
1411709,13175950800,4305
1412071,,
1412091,13107970300,4071
1411962,49005000501,5247
1411612,24510250206,2671
1411914,17031830006,2526
1411822,21117064800,3694
1411777,41065970700,1913
1411556,55141011100,3536
1411955,18027954502,4138
1412099,,
1411467,12057003800,1025
1411649,01113031200,3866
1200461,17031841900,6500
1411975,41035970901,2466
1412015,28103950200,3086
1411646,41017000502,4187
32142,36065024500,4787
1412074,39029951200,4154
1411565,18091041900,5305
1411787,48121020506,1964
1411839,,
1411928,47181950300,3373
1411583,53067011200,5624
1412039,,
1411456,39155921200,1883
1411927,06007003002,3508
1411796,41043030600,7001
1412047,,
1411776,55135100700,3375
1411686,42009960800,5105
1412095,,
1412029,41047002502,6284
1411200,,
1412025,,
1412094,,
1411521,39017014100,2333
1411858,48113009304,6749
1411471,48201232306,3644
1411847,42003456003,8059
1411979,42011010100,5915
1411849,42075003200,5402
1411918,42011010402,7221
18510,28087000901,2528
1411674,39089753302,4826
1411552,,
1412027,54055001200,3596
1411488,13015960601,6093
1411723,08013012208,2501
1411461,,
1411815,06073021101,5310
1411811,37127010900,5320
1411901,37127011400,4605
1411840,37065021300,4019
1411736,37127011103,5158
1412060,,
1411920,37153970200,4319
1411935,37041930201,4347
1411529,42021010100,3811
1412021,36055012100,3725
1411948,04013112512,566
1411507,06019001202,4753
1411486,48097000500,3438
1411766,36047047700,4226
1411969,,
1411968,,
1411728,45083021600,3525
1411694,17043846405,3899
1411564,,
1411580,48201453202,4228
1411681,37157041400,3019
1411930,39035156101,1424
1411616,17167003000,5798
35895,05007021003,3291
1411631,40131050408,2902
1411784,42001030700,6424
1412042,12057013703,8571
1411947,28115950102,5920
1411672,26037010901,2758
1412016,34023002701,5705
1411925,29147470400,4203
1411542,18089010302,3175
1411896,13175951002,3817
1412037,30083070400,2915
1412051,30083070301,3427
1411761,18033020100,4506
25667,20175965700,4760
1006765,39035103602,3999
1411832,26099982002,22
1411689,48037011302,2220
1411513,20173009200,2873
1413513,45091060901,6338
1412573,,
1412401,,
1412570,,
6504,25017382602,4770
1413605,42091207800,8350
1413011,46089963100,2411
1412300,24510250600,23
1412273,37127011501,2916
1412198,12103024510,5282
1413474,12015010503,4185
1412330,06071002112,3347
1412178,09007560200,3595
1412341,09003430400,5092
1412556,,
12170,27145010600,3960
1413481,45083022004,2732
28489,,
1413573,24005403703,2508
1412223,42007605700,2620
1412222,37119005301,3637
1412514,,
1412682,24005404201,5887
1413401,13223120305,3812
1412143,48201310500,3755
1412782,06071007202,3027
1412776,06065040101,4304
2233,42091205905,3892
1412263,36029014208,7058
1412232,40143006600,2694
1412173,18033020500,5987
1412260,48215020510,3022
1412466,,
1412403,,
1004577,45041000300,4278
1412239,40027201700,5060
1412505,,
1412375,,
1412158,48201233300,4468
1412139,06037980033,89
1412467,,
1412526,,
1412250,20015020205,4160
1412600,,
1412522,48423001606,4351
1412562,,
1412184,27003051102,4774
1412518,,
1412453,,
1412661,37025041505,8107
1412444,,
1412404,,
1412125,26163542600,3168
1412109,17031820901,5582
1412248,39173020602,8808
1412146,,
1412322,53053062600,4365
1412284,26163585500,1822
1412446,,
1412386,,
1412363,,
1412381,,
1412368,,
1412197,41005020800,4355
1412115,37151031601,4357
21651,01001020700,3409
1412484,,
1412356,,
1412145,29189221630,2227
1412266,,
1412241,48453002422,6118
1412544,,
1412210,17119403601,3646
1412292,48201252100,3246
1412333,39173022300,3758
1412126,26105950500,3463
1412492,,
1412199,40027201700,5060
1412670,,
1412237,48041000302,3964
1412360,,
1412613,,
1412673,13015960202,3607
1412686,,
1412334,47043060402,6890
1412685,,
1412331,13313000600,3981
1412171,13313000301,4463
1412422,,
1412653,33013040501,1662
1412253,39099800502,959
1412141,18089020200,2497
1412398,,
1412614,,
4829,55131400104,5949
1412535,,
1412576,,
1412387,,
1412615,,
1410279,45007010105,2774
1412641,48339692702,4851
1412258,48201430800,6091
1412490,,
1412448,,
1412449,,
1412299,47093003802,3203
1412575,,
1412645,24013501002,5279
1412525,,
1412275,48441010200,2755
1412156,45031010902,3159
1412591,,
1412408,,
1412520,,
1412357,,
1412305,18097356400,3746
1412194,29007950400,2720
1412477,,
1412627,,
1412118,30111000800,4418
1412609,,
1412340,25027739102,5232
1412119,17197881401,3413
1412242,04013116900,2493
1412208,06073016202,3793
1412529,,
1412548,,
1412339,01017954002,3908
1412540,,
1412630,,
1412620,,
32044,19163011000,2545
1412226,48339691402,4236
1412202,39149971700,4265
1412420,,
1412147,39049007303,6632
1412133,42017980000,0
1412102,25013812103,3579
1412628,,
1412270,55079012500,1904
1412649,42051263100,5610
1412131,42007605700,2620
1412392,,
1412358,,
1412396,,
1412616,,
1412314,48029171602,4456
1412679,,
1412138,,
1412538,,
1412550,,
1412598,,
1412213,56003962800,5662
1412498,,
1412418,,
1412604,,
6561,37081013700,4123
1412389,,
1412684,,
1412648,,
1412224,37183054502,3898
1412491,,
28853,06013365002,6085
1412348,,
1412185,39099810200,1974
1412163,06111007700,6456
1412191,48201342500,6240
29698,53063012200,2474
1412378,,
1412154,25021442105,1894
1412103,48201233300,4468
1412451,,
1412127,06037573401,1575
1412473,,
1412243,27153790300,3188
1412288,,
1412430,,
1412503,,
1412262,42029300600,6197
1412510,,
1412563,,
1412215,06073010016,4126
1412136,04013318400,5840
1412659,29099700111,3671
38517,13247060305,5597
1412602,,
1412542,,
1412393,,
1412167,48141003404,6263
1412545,,
1412640,42007605700,2620
1412359,,
1412380,,
37805,06037573402,6827
1412507,,
22208,28119950200,1574
1412313,48245007100,3891
1412181,48201551703,7832
1412442,48121020207,3685
1412657,53001950100,2579
33993,06071009132,2606
1412513,,
1412625,,
1412624,,
1412644,42037050800,3483
1412112,48201223100,2233
1412228,24510250500,5142
1006786,51770002800,5559
1412166,06037228100,4796
1409621,06073008350,6228
21049,12095018500,3684
1412249,17031590700,3027
9268,53053060200,2247
1412579,,
1412391,,
1412383,,
1412622,,
1412107,22071001751,1044
1412587,,
1412137,02020000601,4328
1412264,25017342402,3664
1412683,,
1412204,51069051102,7547
1412259,39041010520,7164
1412150,17031828702,4742
1412469,,
1412409,,
1412533,,
1412586,,
26213,26163511400,2005
1412601,,
1412517,,
1412214,40131050407,2338
1412465,,
1412319,41071030601,3777
1412464,,
1412179,23001010700,3102
1412511,,
18779,31001966200,2245
1412607,,
1412527,,
1412572,,
1412247,,
1412486,,
1412347,,
1412499,,
1412296,45085001100,3753
1412561,,
1412168,36061008400,1985
1412687,,
1412225,40109104800,3323
1412597,,
1412211,06037543306,6778
1412584,,
18526,36023970900,4070
1412660,20113788100,2848
1412349,,
1412468,,
1412345,,
1412122,40143009200,3530
1412541,,
1412287,42047951000,4942
1412293,42023960200,2624
1412120,42047951000,4942
1412506,,
1412189,05035030702,879
1412611,,
1412306,06073013907,4159
1412412,,
1412438,,
1412321,41019140000,5627
1412675,13067031417,2676
1412427,,
1412504,,
7618,51197050101,2790
1412316,13117130410,8922
1412121,48439113005,2387
1412234,39041010200,5659
1412437,,
1412553,,
1412461,,
1412668,51163930400,3695
1412325,06037405001,5761
1412531,,
1412487,,
1412439,,
1412285,42101038100,753
1412494,,
1412238,51165011802,6384
1412277,27161790200,2617
1412332,39049006000,2224
1412315,08077001102,4954
1412568,,
1412441,,
1412557,,
1412460,,
1412203,48201222402,5758
1412124,48201232500,3157
8279,37119004400,4500
1412261,21117063604,6741
1412298,27123040402,5987
1412678,,
1412471,,
1412459,,
1412463,,
1412638,,
1412652,49023010100,6653
1412301,39035194100,2033
1412447,,
1412583,,
1412493,,
1412594,,
1412588,,
1412170,48439113005,2387
1412643,26149041101,4104
1412674,47137925101,3040
1412164,21183920501,3373
1412450,,
1412151,21091960200,3732
1412142,10003016404,3334
1412218,55131420104,5177
1412416,34007610500,6775
1412152,55141011000,5695
1412281,25005612100,4716
1412274,40143009300,3821
1412524,,
1412328,32015000301,2460
3591,51630000201,4690
1412111,42007602800,2433
1412582,,
1412593,,
1412488,,
1412426,,
1412642,16041970100,6743
1412153,28075010400,2754
1412635,,
1412157,48245011204,5323
1412571,,
6544,39113090302,6336
1412135,47065011411,4211
1412458,,
1412190,23001010700,3102
1412662,,
1412626,,
1412474,,
1412666,37027030400,4547
1412472,,
1412692,24043000400,2198
1412423,,
1412384,,
1412402,,
1412302,25027761300,3436
23188,55073001000,3673
1412123,01043965001,2652
1412646,13215011100,2502
1203810,26163583200,2924
1412235,47157022600,4508
1412388,,
1412462,,
1412278,21227011701,5749
1412656,21141960100,5888
1412200,21111001200,2769
1412193,55079006300,1910
1412180,17043846002,4737
1412343,45047970401,2733
1412612,,
1412188,39099814000,2910
1412318,12033003203,4687
1412353,,
1412344,04013111100,4660
8444,28089030401,9936
1412478,,
1412483,,
1412680,30073977000,3434
1412537,,
1412599,,
1412280,19027960100,3801
1412654,19073080100,1754
1412172,04013318400,5840
1412559,,
1412482,,
1412595,,
1412671,18095011100,3908
1412283,48473680302,2911
1412512,,
1412415,,
1412177,18089012700,2898
1412655,18089042302,2509
1412365,,
1412534,,
1412297,12103024512,3006
1412618,,
1412182,06001441503,7763
1412148,39061007300,1916
1412272,26155030300,5744
1412543,39157022002,3339
1412303,36059300700,6604
1412267,17031827902,4558
1412519,,
1412128,17031829700,3344
1412658,27045960200,4767
1412580,,
1412394,,
1412268,51153901418,4138
1412367,,
1412539,,
1412376,,
1412290,17197880602,3389
1412377,,
1412429,,
1412546,,
1412186,39099810200,1974
1412647,31089974200,1982
1412110,,
1412436,,
34547,06037980016,222
1202375,06037543306,6778
1412279,06037536104,4127
1412400,,
1412479,,
1412603,,
1412410,,
1412489,,
1412651,19013002000,5171
1412406,,
1412106,42091200707,4347
1412414,,
1412105,,
1412515,,
1412201,48441013300,3430
1412440,13073030403,12356
1412221,24045010704,4304
11048,10003014809,8360
1412324,19101090200,3093
1412323,,
1412523,19101090200,3093
1412183,19179961100,2760
1412456,19101090200,3093
1412254,56007967700,3939
1412475,,
